timestamp,gyroscopeX,gyroscopeY,gyroscopeZ,accelerometerX,accelerometerY,accelerometerZ,magnetometerX,magnetometerY,magnetometerZ,RC0,RC1,RC2,RC3,RC4,RC5,RC6,RC7,Motor0,Motor1,Motor2,Motor3,Motor4,Motor5,Motor6,Motor7
1457272164646,0.7317073170731708,0.9756097560975611,-0.24390243902439027,0,0.00390625,0.986328125,0,0,0,1503,1495,1497,1001,1091,1500,1500,1500,1152,1150,1164,1150,0,0,0,0
1457272164699,-0.7317073170731708,0,-0.7317073170731708,0,0.00390625,0.986328125,0,0,0,1503,1495,1496,1000,1091,1500,1500,1500,1153,1150,1167,1150,0,0,0,0
1457272164748,-2.1951219512195124,-0.48780487804878053,0.24390243902439027,0.001953125,0.00390625,0.984375,0,0,0,1502,1495,1497,1000,1091,1500,1500,1500,1152,1150,1164,1150,0,0,0,0
1457272164795,0,0.7317073170731708,0.48780487804878053,0,0.00390625,0.986328125,0,0,0,1502,1496,1496,1000,1091,1500,1500,1500,1153,1150,1167,1150,0,0,0,0
1457272164848,1.707317073170732,0.7317073170731708,0.7317073170731708,-0.00390625,0.005859375,0.986328125,0,0,0,1502,1495,1496,1000,1091,1500,1500,1500,1151,1150,1167,1150,0,0,0,0
1457272164898,-0.7317073170731708,0.24390243902439027,-0.9756097560975611,0.009765625,0.00390625,0.986328125,0,0,0,1503,1495,1497,1000,1091,1500,1500,1500,1154,1150,1164,1150,0,0,0,0
1457272164947,4.146341463414634,1.9512195121951221,0.24390243902439027,-0.01171875,0.001953125,0.984375,0,0,0,1503,1496,1497,1000,1091,1500,1500,1500,1150,1150,1167,1150,0,0,0,0
1457272164997,-0.48780487804878053,-0.24390243902439027,-0.7317073170731708,0.013671875,0.00390625,0.98828125,0,0,0,1503,1496,1497,1000,1091,1500,1500,1500,1152,1150,1164,1150,0,0,0,0
1457272165046,-2.439024390243903,-1.707317073170732,-0.24390243902439027,-0.0078125,0.00390625,0.984375,0,0,0,1502,1495,1497,1000,1090,1500,1500,1500,1153,1150,1165,1150,0,0,0,0
1457272165096,-3.1707317073170733,-2.1951219512195124,0.48780487804878053,0.009765625,0.00390625,0.986328125,0,0,0,1501,1495,1498,1000,1091,1500,1500,1500,1152,1150,1164,1150,0,0,0,0
1457272165145,-0.7317073170731708,-0.48780487804878053,-0.48780487804878053,0,0.001953125,0.984375,0,0,0,1503,1495,1498,1000,1091,1500,1500,1500,1154,1150,1166,1150,0,0,0,0
